,GME,AMC,BB,NOK,TSLA,SNDL,NIO,NAKD,AMD,AAPL,TLRY,WKHS,MVIS,CLNE,AAL,APHA,CTRM,BBBY,PRPL,MSFT
06-22-20,4.949999809265137,5.480000019073486,5.239999771118164,4.369999885559082,201.7760009765625,0.8790000081062317,7.900000095367432,0.9890000224113464,55.16999816894531,89.86499786376953,8.489999771118164,6.099999904632568,1.899999976158142,2.190000057220459,15.520000457763672,5.309628009796143,0.699999988079071,10.329999923706055,18.899999618530273,200.75999450683594
06-23-20,4.989999771118164,5.400000095367432,5.239999771118164,4.409999847412109,202.39999389648438,0.9300000071525574,7.690000057220459,0.7799999713897705,55.369998931884766,93.09500122070312,9.199999809265137,7.480000019073486,1.7000000476837158,2.2100000381469727,14.289999961853027,5.595990180969238,0.699999988079071,10.430000305175781,19.059999465942383,203.9499969482422
06-24-20,4.840000152587891,5.119999885559082,5.079999923706055,4.320000171661377,200.17599487304688,0.8999999761581421,7.079999923706055,0.7649000287055969,54.7400016784668,92.19750213623047,8.600000381469727,10.0,1.4900000095367432,2.140000104904175,13.899999618530273,5.3513898849487305,0.4480000138282776,10.039999961853027,18.690000534057617,203.25
06-25-20,4.539999961853027,4.590000152587891,4.889999866485596,4.449999809265137,197.1959991455078,0.8500000238418579,7.150000095367432,0.7398999929428101,52.70000076293945,91.25,8.649999618530273,10.25,1.4800000190734863,2.140000104904175,13.239999771118164,5.1067891120910645,0.5,9.65999984741211,18.75,200.61000061035156
06-26-20,4.5,4.690000057220459,4.920000076293945,4.440000057220459,199.0,0.8529999852180481,7.179999828338623,0.7200000286102295,51.95000076293945,91.33000183105469,8.430000305175781,10.300000190734863,1.4800000190734863,2.1500000953674316,13.289999961853027,4.99940299987793,0.4620000123977661,10.5600004196167,18.30500030517578,199.88999938964844
06-29-20,4.519999980926514,4.440000057220459,4.840000152587891,4.409999847412109,202.0,0.828000009059906,7.25,0.7749999761581421,50.279998779296875,90.5425033569336,8.020000457763672,15.40999984741211,1.399999976158142,2.2300000190734863,13.510000228881836,5.118720054626465,0.41999998688697815,11.100000381469727,19.0,198.52999877929688
06-30-20,4.510000228881836,4.360000133514404,4.900000095367432,4.409999847412109,217.53799438476562,0.8299999833106995,7.75,0.6700000166893005,52.77000045776367,91.49500274658203,7.739999771118164,20.0,1.4299999475479126,2.25,13.479999542236328,5.202242851257324,0.4699999988079071,11.350000381469727,18.139999389648438,204.39999389648438
07-01-20,4.5,4.599999904632568,4.849999904632568,4.409999847412109,227.0659942626953,0.8270000219345093,7.989999771118164,0.6890000104904175,52.869998931884766,91.83999633789062,7.460000038146973,20.389999389648438,1.5499999523162842,2.259999990463257,14.289999961853027,5.321559906005859,0.39100000262260437,10.90999984741211,18.25,206.35000610351562
07-02-20,4.510000228881836,4.690000057220459,4.949999809265137,4.5,245.60000610351562,0.8299999833106995,9.399999618530273,0.7200000286102295,53.189998626708984,92.61750030517578,7.28000020980835,22.899999618530273,1.6100000143051147,2.2200000286102295,13.420000076293945,5.27383279800415,0.3630000054836273,11.449999809265137,18.489999771118164,208.02000427246094
07-06-20,4.340000152587891,4.639999866485596,5.079999923706055,4.75,275.5580139160156,0.8149999976158142,12.300000190734863,0.675000011920929,53.52000045776367,93.94499969482422,7.989999771118164,21.469999313354492,1.5499999523162842,2.3299999237060547,12.920000076293945,5.321559906005859,0.35600000619888306,11.329999923706055,18.90999984741211,211.1300048828125
07-07-20,4.25,4.289999961853027,5.0,4.579999923706055,285.8999938964844,0.800000011920929,13.770000457763672,0.637499988079071,54.16999816894531,94.65499877929688,8.399999618530273,16.950000762939453,1.5299999713897705,2.299999952316284,12.539999961853027,5.249969959259033,0.33500000834465027,10.770000457763672,18.90999984741211,214.6699981689453
07-08-20,4.289999961853027,4.519999980926514,4.869999885559082,4.210000038146973,283.4519958496094,0.7900000214576721,15.279999732971191,0.6646000146865845,53.470001220703125,95.375,7.940000057220459,18.100000381469727,1.5399999618530273,3.75,12.079999923706055,5.214173793792725,0.3269999921321869,10.670000076293945,19.270000457763672,213.25999450683594
07-09-20,4.320000171661377,4.599999904632568,4.869999885559082,4.210000038146973,281.7120056152344,0.8299999833106995,14.630000114440918,0.6298999786376953,57.58000183105469,96.31749725341797,7.769999980926514,17.229999542236328,1.5299999713897705,3.450000047683716,11.9399995803833,5.202242851257324,0.3799999952316284,9.3100004196167,19.1200008392334,216.3800048828125
07-10-20,4.380000114440918,4.599999904632568,4.809999942779541,4.159999847412109,309.78399658203125,0.8199999928474426,15.729999542236328,0.6200000047683716,58.150001525878906,95.9800033569336,8.100000381469727,16.399999618530273,1.600000023841858,3.0199999809265137,11.949999809265137,5.142583847045898,0.39500001072883606,8.449999809265137,19.799999237060547,214.0800018310547
07-13-20,4.550000190734863,4.820000171661377,4.789999961853027,4.309999942779541,358.99798583984375,0.8989999890327454,16.440000534057617,0.574999988079071,58.349998474121094,99.95500183105469,8.40999984741211,17.68000030517578,1.7999999523162842,2.7200000286102295,12.270000457763672,5.942010879516602,0.2849999964237213,8.359999656677246,20.09600067138672,215.8000030517578
07-14-20,4.309999942779541,4.269999980926514,4.610000133514404,4.329999923706055,318.0,0.8500000238418579,14.130000114440918,0.5699999928474426,54.86000061035156,97.25499725341797,7.650000095367432,16.649999618530273,1.7000000476837158,2.5799999237060547,11.84000015258789,5.858489036560059,0.27300000190734863,8.59000015258789,18.360000610351562,208.85000610351562
