,DOGE-USD,XRP-USD,BTC-USD,ETC-USD,XLM-USD,ADA-USD,DASH-USD,TRX-USD,ETH-USD,BNB-USD,LTC-USD,BCH-USD,EOS-USD,NEO-USD,USDT-USD,XMR-USD,MIOTA-USD,XTZ-USD,XEM-USD
06-20-20,0.0024470000062137842,0.18560999631881714,9303.6298828125,6.220701217651367,0.06875699758529663,0.0784749984741211,70.35021209716797,0.015838999301195145,228.9898223876953,16.0012264251709,43.08744430541992,231.2866973876953,2.51625394821167,10.299525260925293,1.0013630390167236,64.54891204833984,0.21787099540233612,2.5872139930725098,0.04441000148653984
06-21-20,0.0024739999789744616,0.18927200138568878,9648.7177734375,6.359510898590088,0.07187200337648392,0.08360999822616577,72.26311492919922,0.01633100025355816,242.53318786621094,16.47528839111328,44.18800354003906,239.78968811035156,2.560378074645996,10.778800964355469,0.9979249835014343,65.9291763305664,0.23103800415992737,2.673875093460083,0.045308999717235565
06-22-20,0.0024840000551193953,0.1886799931526184,9629.658203125,6.387406826019287,0.07121899724006653,0.08295000344514847,74.26685333251953,0.01652500033378601,244.14215087890625,16.42256736755371,44.17927932739258,240.80845642089844,2.5746068954467773,10.938887596130371,1.0030380487442017,66.947509765625,0.22915500402450562,2.784748077392578,0.04555800184607506
06-23-20,0.0024300001095980406,0.18427200615406036,9313.6103515625,6.222529888153076,0.06917300075292587,0.0825830027461052,72.51823425292969,0.015963999554514885,235.7724609375,16.026758193969727,42.84382629394531,233.15579223632812,2.494119882583618,10.492191314697266,1.000303030014038,64.8673095703125,0.22065800428390503,2.628554105758667,0.04300700128078461
06-24-20,0.0024170000106096268,0.183569997549057,9264.8134765625,6.157563209533691,0.06783100217580795,0.08169099688529968,71.37943267822266,0.015932999551296234,232.94448852539062,15.922709465026855,42.56352996826172,232.4136199951172,2.4800219535827637,10.350582122802734,1.0001020431518555,64.381591796875,0.22053499519824982,2.5854549407958984,0.04257399961352348
06-25-20,0.0023590000346302986,0.18267099559307098,9162.91796875,6.039600849151611,0.0670970007777214,0.08056099712848663,70.82023620605469,0.01584099978208542,229.6680450439453,15.749223709106445,43.32078552246094,230.10769653320312,2.472346067428589,10.201300621032715,0.998956024646759,63.98196792602539,0.2147669941186905,2.481635093688965,0.0419050008058548
06-26-20,0.0023129999171942472,0.17685100436210632,9045.390625,5.6125168800354,0.06318899989128113,0.07767900079488754,67.27971649169922,0.015513000078499317,222.9597930908203,15.185254096984863,41.55556106567383,218.40892028808594,2.3496510982513428,9.746614456176758,1.0040309429168701,62.33565902709961,0.20392900705337524,2.328073024749756,0.04086599871516228
06-27-20,0.002326000016182661,0.1776919960975647,9143.58203125,5.759665012359619,0.06437800079584122,0.08039200305938721,68.0793685913086,0.015814999118447304,225.34716796875,15.420088768005371,41.408267974853516,222.71221923828125,2.3608651161193848,10.074997901916504,1.0025149583816528,63.314903259277344,0.20919300615787506,2.3724939823150635,0.04118699952960014
06-28-20,0.0023129999171942472,0.17795899510383606,9190.8544921875,5.831562042236328,0.06526400148868561,0.08387000113725662,68.87654113769531,0.016202999278903008,228.1948699951172,15.505231857299805,41.85103225708008,225.197021484375,2.3752601146698,10.213276863098145,1.0019840002059937,64.18531036376953,0.21489499509334564,2.4144139289855957,0.04266899824142456
06-29-20,0.002319999970495701,0.17587000131607056,9137.9931640625,5.734711170196533,0.06706800311803818,0.08311600238084793,68.18029022216797,0.01637200079858303,226.31500244140625,15.413581848144531,41.46779251098633,221.99168395996094,2.3581390380859375,10.041888236999512,0.9999039769172668,63.53677749633789,0.22606900334358215,2.3602828979492188,0.04262800142168999
06-30-20,0.0023539999965578318,0.17697599530220032,9228.3251953125,5.71803092956543,0.06848800182342529,0.09595400094985962,68.34081268310547,0.016870999708771706,231.11341857910156,15.829460144042969,41.69924545288086,223.68643188476562,2.3706400394439697,10.153276443481445,1.0015610456466675,64.60592651367188,0.2302429974079132,2.398627996444702,0.043963998556137085
07-01-20,0.0023610000498592854,0.17724399268627167,9123.41015625,5.715417861938477,0.06840600073337555,0.09432599693536758,67.51663208007812,0.016693999990820885,229.39219665527344,15.538490295410156,41.48573303222656,222.30377197265625,2.385727882385254,10.06058120727539,1.0157179832458496,65.89307403564453,0.2324029952287674,2.357546091079712,0.04333600029349327
07-02-20,0.0023159999400377274,0.17633600533008575,9087.3037109375,5.656350135803223,0.06724900007247925,0.0965379998087883,66.55611419677734,0.016661999747157097,225.38706970214844,15.291961669921875,41.205135345458984,221.56253051757812,2.4196019172668457,9.806394577026367,0.999521017074585,62.74778747558594,0.22522500157356262,2.278834104537964,0.043386999517679214
07-03-20,0.0023089998867362738,0.17798399925231934,9132.48828125,5.696677207946777,0.06786700338125229,0.09995199739933014,67.57843017578125,0.016804000362753868,229.07411193847656,15.55298137664795,42.066532135009766,225.3276824951172,2.4594669342041016,9.959607124328613,1.0010780096054077,64.13436126708984,0.23960399627685547,2.326235055923462,0.043776001781225204
07-04-20,0.0023089998867362738,0.1770170032978058,9073.9423828125,5.654655933380127,0.06717699766159058,0.09821099787950516,67.33200073242188,0.016839999705553055,227.6645965576172,15.480225563049316,41.59807586669922,221.84327697753906,2.4070849418640137,10.06005859375,0.998898983001709,63.220115661621094,0.2359970062971115,2.2848238945007324,0.04302399978041649
