,DOGE-USD,XRP-USD,BTC-USD,ETC-USD,XLM-USD,ADA-USD,DASH-USD,TRX-USD,ETH-USD,BNB-USD,LTC-USD,BCH-USD,EOS-USD,NEO-USD,USDT-USD,XMR-USD,MIOTA-USD,XTZ-USD,XEM-USD
09-09-20,104276032.0,1353359148.0,54406443211.0,941957394.0,161477831.0,809239667.0,13867464165.0,2259381039.0,31421134556.0,456365135.0,2001211524.0,2007978798.0,2215922130.0,843038071.0,52111960702.0,26710283019.0,12792219.0,200173000.0,47592204.0
09-10-20,134077501.0,1096662166.0,45201121775.0,1099058524.0,142072516.0,771197364.0,13206239580.0,2419591539.0,27296269329.0,420689466.0,1835173089.0,1769308088.0,1952044646.0,1193567881.0,46009434500.0,20874120674.0,11405052.0,187683931.0,35809486.0
09-11-20,117125272.0,1043746083.0,36750077324.0,744301331.0,130594675.0,699214253.0,14082288712.0,2301374668.0,13295405814.0,688007352.0,1588978329.0,1588108882.0,1684800439.0,1068944035.0,43506381696.0,209387764.0,9173265.0,172731455.0,37420298.0
09-12-20,124253232.0,1163182194.0,36506852789.0,674335392.0,140385591.0,771663333.0,13822922696.0,2416138366.0,15005899191.0,1144638251.0,1785910878.0,2008902148.0,1956722067.0,999879094.0,46330693824.0,28959121742.0,12018681.0,230732356.0,58462309.0
09-13-20,128520946.0,1195994290.0,35453581940.0,688824616.0,150757355.0,851692144.0,6764861637.0,2776982500.0,17536695361.0,1009392260.0,1786276098.0,2125300854.0,1977781254.0,1095344442.0,49936255991.0,524965378.0,9677014.0,181332731.0,36955968.0
09-14-20,100194174.0,1245531094.0,32509451925.0,771249844.0,168607726.0,813329601.0,303150473.0,3079049243.0,16140584321.0,861821910.0,1663112038.0,3148522136.0,1860615702.0,1116525154.0,49718173930.0,532663423.0,8309017.0,196681904.0,37845649.0
09-15-20,148555505.0,1421286455.0,30769986455.0,663689104.0,183746302.0,822410832.0,289772804.0,3463620542.0,16107612177.0,664539530.0,1674030602.0,2513150071.0,2198598029.0,1108185833.0,50682289026.0,502022873.0,7413878.0,187246376.0,42213386.0
09-16-20,161305349.0,1735400721.0,38151810523.0,572999419.0,154219419.0,825621808.0,313200144.0,2801521792.0,19899531080.0,512578971.0,1701721113.0,2356975266.0,1859195680.0,1201289149.0,51695424541.0,487697605.0,8055321.0,155785199.0,41858169.0
09-17-20,147868185.0,1282349756.0,26341903912.0,585843660.0,110248244.0,699241251.0,309323622.0,3523907328.0,14108357740.0,482149967.0,1135775840.0,1967062407.0,1610862383.0,1208325976.0,47248825663.0,435978522.0,8525936.0,153137960.0,55946756.0
09-18-20,147046520.0,1043485055.0,22764204008.0,491693943.0,102880672.0,617795834.0,321273259.0,2897389598.0,11049507684.0,331216806.0,961716690.0,1761438254.0,1504818954.0,904395116.0,37361830219.0,485295626.0,5032435.0,148653832.0,47611901.0
09-19-20,145951917.0,1091283585.0,24699523788.0,602081639.0,101725308.0,682896131.0,314553225.0,2760499756.0,12292195784.0,343197520.0,1033913350.0,1665443818.0,1494188483.0,1179967293.0,39841903146.0,493090147.0,8422417.0,156962844.0,30763276.0
09-20-20,78753428.0,1718957623.0,28884999244.0,941205369.0,124951989.0,566692194.0,339693582.0,3377753024.0,17398267133.0,462503299.0,1923483523.0,1708443759.0,1987577753.0,1295549367.0,51961935426.0,478896181.0,12456024.0,238763507.0,48007850.0
09-21-20,36467574.0,1019583831.0,23621787804.0,743445295.0,108176092.0,316907647.0,293589381.0,1948134714.0,12732578043.0,340023558.0,1078696494.0,987166460.0,1601210582.0,780984727.0,38413876677.0,407803150.0,7562523.0,163015986.0,26782703.0
09-22-20,29993627.0,1011343441.0,22986733997.0,673732019.0,115234143.0,294814765.0,269346128.0,2053309531.0,12047020995.0,306156084.0,1330940959.0,955711724.0,1380074100.0,846568356.0,36739811272.0,389580914.0,7947388.0,147111267.0,24442076.0
09-23-20,30967522.0,1316129692.0,23017536742.0,482576369.0,139546919.0,373385376.0,296822631.0,921059868.0,13460565701.0,334899570.0,1129884292.0,974113730.0,1546078910.0,696909813.0,37248150301.0,416845892.0,5950890.0,127817155.0,24906000.0
