,DOGE-USD,XRP-USD,BTC-USD,ETC-USD,XLM-USD,ADA-USD,DASH-USD,TRX-USD,ETH-USD,BNB-USD,LTC-USD,BCH-USD,EOS-USD,NEO-USD,USDT-USD,XMR-USD,MIOTA-USD,XTZ-USD,XEM-USD
06-20-20,0.002478000009432435,0.18910300731658936,9401.107421875,6.286416053771973,0.07046099752187729,0.08093199878931046,71.49954223632812,0.016050999984145164,232.35894775390625,16.252193450927734,43.75585174560547,234.88388061523438,2.538275957107544,10.574822425842285,1.0046629905700684,65.13882446289062,0.22185499966144562,2.627751111984253,0.045504000037908554
06-21-20,0.0024949999060481787,0.19008000195026398,9655.0732421875,6.374794006347656,0.07192099839448929,0.08360999822616577,72.36199951171875,0.016355000436306,243.77601623535156,16.47528839111328,44.33644104003906,242.60179138183594,2.57397198677063,10.814043045043945,1.003350019454956,66.31403350830078,0.2315170019865036,2.688934087753296,0.045308999717235565
06-22-20,0.002492000116035342,0.18997299671173096,9670.541015625,6.419594764709473,0.0722690001130104,0.08401799947023392,75.66971588134766,0.01675800047814846,244.86441040039062,16.497739791870117,44.31815719604492,243.85452270507812,2.5895280838012695,11.208209991455078,1.0039169788360596,67.2737045288086,0.23205499351024628,2.790066957473755,0.04568399861454964
06-23-20,0.0024969999212771654,0.19085699319839478,9680.3671875,6.5159912109375,0.07275699824094772,0.08701100200414658,75.33267211914062,0.016818000003695488,248.50802612304688,16.6594181060791,44.52910614013672,245.06565856933594,2.5808990001678467,11.195690155029297,1.0117460489273071,67.47954559326172,0.23463399708271027,2.856688976287842,0.045928001403808594
06-24-20,0.002432999899610877,0.18498200178146362,9340.1611328125,6.2457499504089355,0.07056000083684921,0.08348699659109116,72.56672668457031,0.01608400046825409,236.05340576171875,16.045135498046875,43.02610778808594,234.56378173828125,2.513068914413452,10.53271770477295,1.0053470134735107,65.08540344238281,0.22311200201511383,2.627044916152954,0.04311100021004677
06-25-20,0.0024270000867545605,0.18586699664592743,9310.5166015625,6.181703090667725,0.06874799728393555,0.08200699836015701,71.77029418945312,0.016092000529170036,233.9019317626953,16.010700225830078,43.5618782043457,234.32472229003906,2.4950039386749268,10.410724639892578,1.0071920156478882,64.64697265625,0.22153699398040771,2.5845301151275635,0.04302100092172623
06-26-20,0.0023789999540895224,0.18506400287151337,9207.810546875,6.069565773010254,0.06747099757194519,0.0812389999628067,71.36373901367188,0.016075000166893005,232.49342346191406,15.90285873413086,43.45170974731445,232.44973754882812,2.488476037979126,10.316393852233887,1.012603998184204,64.50484466552734,0.21810300648212433,2.4952869415283203,0.04328899830579758
06-27-20,0.0023610000498592854,0.1805099993944168,9197.546875,5.839025974273682,0.06520400196313858,0.08141300082206726,68.85002136230469,0.01602499932050705,228.59828186035156,15.511128425598145,42.018310546875,225.66278076171875,2.4036619663238525,10.237000465393066,1.0142569541931152,63.785762786865234,0.21306699514389038,2.4365909099578857,0.042233001440763474
06-28-20,0.002340999897569418,0.17955900728702545,9237.5732421875,5.8787522315979,0.06548400223255157,0.08433599770069122,69.19233703613281,0.016367999836802483,229.90321350097656,15.597875595092773,41.998565673828125,226.42141723632812,2.3967010974884033,10.2770414352417,1.007187008857727,64.82303619384766,0.2162960022687912,2.4417340755462646,0.04295700043439865
06-29-20,0.0023399998899549246,0.17835499346256256,9217.8359375,5.858182907104492,0.0675790011882782,0.08497899770736694,69.17626190185547,0.01660499908030033,229.476806640625,15.585555076599121,41.97266387939453,226.31082153320312,2.3907361030578613,10.279431343078613,1.007680058479309,64.78143310546875,0.2266640067100525,2.423774003982544,0.0443280003964901
06-30-20,0.0023759999312460423,0.1784909963607788,9309.7548828125,5.789434909820557,0.06957700103521347,0.09608499705791473,69.18621063232422,0.017035000026226044,232.75611877441406,15.878247261047363,42.19013595581055,226.89752197265625,2.392414093017578,10.266071319580078,1.0067390203475952,64.77478790283203,0.23374499380588531,2.4474050998687744,0.044133998453617096
07-01-20,0.0023819999769330025,0.17833800613880157,9274.962890625,5.795270919799805,0.07087799906730652,0.09689699858427048,68.74102783203125,0.017225999385118484,232.39688110351562,15.956669807434082,41.93464279174805,225.4071044921875,2.3896920680999756,10.273212432861328,1.0202629566192627,66.95829010009766,0.24013599753379822,2.40427303314209,0.0442579984664917
07-02-20,0.002366000087931752,0.17844299972057343,9202.3447265625,5.733238220214844,0.0684100016951561,0.10148300230503082,67.64664459228516,0.017035000026226044,229.6293182373047,15.587005615234375,41.68161392211914,223.9868621826172,2.457210063934326,10.07429313659668,1.0183169841766357,65.90958404541016,0.23304599523544312,2.3577868938446045,0.04443199932575226
07-03-20,0.0023399998899549246,0.1796790063381195,9183.2958984375,5.73734712600708,0.06841599941253662,0.10056799650192261,68.1385498046875,0.016933999955654144,230.05413818359375,15.604769706726074,42.17290496826172,226.14430236816406,2.4866409301757812,9.991230010986328,1.0098379850387573,64.77303314208984,0.2416429966688156,2.3522369861602783,0.04388900101184845
07-04-20,0.0023270000237971544,0.17872899770736694,9162.18359375,5.712551116943359,0.0681150034070015,0.09996499866247177,67.86907196044922,0.016844000667333603,229.85671997070312,15.633954048156738,42.15835952758789,225.35519409179688,2.4718260765075684,10.06209945678711,1.005642056465149,64.50714111328125,0.24126200377941132,2.336693048477173,0.04393099993467331
